id,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado_BA,mandante_estado_CE,mandante_estado_DF,mandante_estado_GO,mandante_estado_MG,mandante_estado_MT,mandante_estado_PA,mandante_estado_PE,mandante_estado_PR,mandante_estado_RJ,mandante_estado_RN,mandante_estado_RS,mandante_estado_SC,mandante_estado_SP,visitante_estado_BA,visitante_estado_CE,visitante_estado_DF,visitante_estado_GO,visitante_estado_MG,visitante_estado_MT,visitante_estado_PA,visitante_estado_PE,visitante_estado_PR,visitante_estado_RJ,visitante_estado_RN,visitante_estado_RS,visitante_estado_SC,visitante_estado_SP
3432,35,2010-11-14,17:00,Internacional,Avai,ausente,ausente,ausente,ausente,Avai, Beira Rio,2,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3433,35,2010-11-14,17:00,Atletico-GO,Palmeiras,ausente,ausente,ausente,ausente,Atletico-GO, Serra Dourada,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3434,35,2010-11-14,17:00,Guarani,Vitoria,ausente,ausente,ausente,ausente,ausente, Brinco de Ouro,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3435,35,2010-11-14,17:00,Vasco,Sao Paulo,ausente,ausente,ausente,ausente,ausente, São Januário,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3436,35,2010-11-14,19:30,Athletico-PR,Gremio Prudente,ausente,ausente,ausente,ausente,Athletico-PR, Arena da Baixada,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3437,36,2010-11-20,19:30,Gremio,Athletico-PR,ausente,ausente,ausente,ausente,Gremio, Olímpico,3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3438,36,2010-11-20,19:30,Flamengo,Guarani,ausente,ausente,ausente,ausente,Flamengo,Engenhão,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3439,36,2010-11-20,19:30,Gremio Prudente,Ceara,ausente,ausente,ausente,ausente,ausente,  Prudentão,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3440,36,2010-11-21,17:00,Sao Paulo,Fluminense,ausente,ausente,ausente,ausente,Fluminense,Arena Barueri,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3441,36,2010-11-21,17:00,Botafogo,Internacional,ausente,ausente,ausente,ausente,Internacional,Engenhão,1,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3442,36,2010-11-21,17:00,Palmeiras,Atletico-MG,ausente,ausente,ausente,ausente,Atletico-MG,Fonte Luminosa,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3443,36,2010-11-21,17:00,Vitoria,Corinthians,ausente,ausente,ausente,ausente,ausente, Barradão,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3444,36,2010-11-21,19:30,Cruzeiro,Vasco,ausente,ausente,ausente,ausente,Cruzeiro,Arena do Jacaré,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3445,36,2010-11-21,19:30,Avai,Atletico-GO,ausente,ausente,ausente,ausente,Avai,  Ressacada,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3446,36,2010-11-21,19:30,Goias,Santos,ausente,ausente,ausente,ausente,Santos, Serra Dourada,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3447,37,2010-11-28,17:00,Palmeiras,Fluminense,ausente,ausente,ausente,ausente,Fluminense,Arena Barueri,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3448,37,2010-11-28,17:00,Corinthians,Vasco,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3449,37,2010-11-28,17:00,Flamengo,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro,  Raulino de Oliveira,1,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3450,37,2010-11-28,17:00,Botafogo,Gremio Prudente,ausente,ausente,ausente,ausente,Botafogo-RJ,Engenhão,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3451,37,2010-11-28,17:00,Ceara,Athletico-PR,ausente,ausente,ausente,ausente,ausente, Castelão,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3452,37,2010-11-28,17:00,Guarani,Gremio,ausente,ausente,ausente,ausente,Gremio, Brinco de Ouro,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3453,37,2010-11-28,17:00,Atletico-MG,Goias,ausente,ausente,ausente,ausente,Atletico-MG,Arena do Jacaré,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3454,37,2010-11-28,17:00,Internacional,Vitoria,ausente,ausente,ausente,ausente,ausente, Beira Rio,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3455,37,2010-11-28,17:00,Atletico-GO,Sao Paulo,ausente,ausente,ausente,ausente,ausente, Serra Dourada,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3456,37,2010-11-28,17:00,Avai,Santos,ausente,ausente,ausente,ausente,Avai,  Ressacada,3,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3457,38,2010-12-02,21:00,Gremio Prudente,Internacional,ausente,ausente,ausente,ausente,Internacional,  Prudentão,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3458,38,2010-12-05,17:00,Fluminense,Guarani,ausente,ausente,ausente,ausente,Fluminense,Engenhão,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3459,38,2010-12-05,17:00,Cruzeiro,Palmeiras,ausente,ausente,ausente,ausente,Cruzeiro,Arena do Jacaré,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3460,38,2010-12-05,17:00,Goias,Corinthians,ausente,ausente,ausente,ausente,ausente, Serra Dourada,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3461,38,2010-12-05,17:00,Gremio,Botafogo,ausente,ausente,ausente,ausente,Gremio, Olímpico,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3462,38,2010-12-05,17:00,Vasco,Ceara,ausente,ausente,ausente,ausente,Vasco, São Januário,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3463,38,2010-12-05,17:00,Santos,Flamengo,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3464,38,2010-12-05,17:00,Sao Paulo,Atletico-MG,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3465,38,2010-12-05,17:00,Athletico-PR,Avai,ausente,ausente,ausente,ausente,Athletico-PR, Arena da Baixada,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3466,38,2010-12-05,17:00,Vitoria,Atletico-GO,ausente,ausente,ausente,ausente,ausente, Barradão,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3467,1,2011-05-21,18:30,Atletico-MG,Athletico-PR,ausente,ausente,ausente,ausente,Atletico-MG,Arena do Jacaré,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3468,1,2011-05-21,18:30,Flamengo,Avai,ausente,ausente,ausente,ausente,Flamengo,Cláudio Moacyr,4,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3469,1,2011-05-21,18:30,Ceara,Vasco,ausente,ausente,ausente,ausente,Vasco, Presidente Vargas,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3470,1,2011-05-21,21:00,Santos,Internacional,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3471,1,2011-05-22,16:00,Palmeiras,Botafogo,ausente,ausente,ausente,ausente,Palmeiras,Teixeirão,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3472,1,2011-05-22,16:00,Gremio,Corinthians,ausente,ausente,ausente,ausente,Corinthians, Olímpico,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3473,1,2011-05-22,16:00,Coritiba,Atletico-GO,ausente,ausente,ausente,ausente,Atletico-GO, Couto Pereira,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3474,1,2011-05-22,16:00,Figueirense,Cruzeiro,ausente,ausente,ausente,ausente,Figueirense, Orlando Scarpelli,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3475,1,2011-05-22,18:30,Fluminense,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, São Januário,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3476,1,2011-05-22,18:30,America-MG,Bahia,ausente,ausente,ausente,ausente,America-MG,Arena do Jacaré,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3477,2,2011-05-28,18:30,Internacional,Ceara,ausente,ausente,ausente,ausente,Ceara, Beira Rio,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3478,2,2011-05-28,18:30,Botafogo,Santos,ausente,ausente,ausente,ausente,Botafogo-RJ,Engenhão,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3479,2,2011-05-28,18:30,Avai,Atletico-MG,ausente,ausente,ausente,ausente,Atletico-MG,  Ressacada,1,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3480,2,2011-05-28,21:00,Sao Paulo,Figueirense,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3481,2,2011-05-29,16:00,Corinthians,Coritiba,ausente,ausente,ausente,ausente,Corinthians,Fonte Luminosa,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3482,2,2011-05-29,16:00,Bahia,Flamengo,ausente,ausente,ausente,ausente,ausente,Pituaçu,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3483,2,2011-05-29,16:00,Athletico-PR,Gremio,ausente,ausente,ausente,ausente,Gremio, Arena da Baixada,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3484,2,2011-05-29,16:00,Cruzeiro,Palmeiras,ausente,ausente,ausente,ausente,ausente,Arena do Jacaré,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3485,2,2011-05-29,18:30,Vasco,America-MG,ausente,ausente,ausente,ausente,Vasco, São Januário,3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3486,2,2011-05-29,18:30,Atletico-GO,Fluminense,ausente,ausente,ausente,ausente,Fluminense, Serra Dourada,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3487,3,2011-06-04,18:30,Palmeiras,Athletico-PR,ausente,ausente,ausente,ausente,Palmeiras,Canindé,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3488,3,2011-06-04,18:30,Ceara,Botafogo,ausente,ausente,ausente,ausente,ausente, Presidente Vargas,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3489,3,2011-06-04,18:30,Fluminense,Cruzeiro,ausente,ausente,ausente,ausente,Fluminense,Engenhão,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3490,3,2011-06-04,21:00,Figueirense,Atletico-GO,ausente,ausente,ausente,ausente,Figueirense, Orlando Scarpelli,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3491,3,2011-06-05,16:00,Flamengo,Corinthians,ausente,ausente,ausente,ausente,ausente,Engenhão,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3492,3,2011-06-05,16:00,Gremio,Bahia,ausente,ausente,ausente,ausente,Gremio, Olímpico,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3493,3,2011-06-05,16:00,Coritiba,Vasco,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3494,3,2011-06-05,18:30,America-MG,Internacional,ausente,ausente,ausente,ausente,Internacional,Morenão,2,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3495,3,2011-06-05,18:30,Santos,Avai,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3496,3,2011-06-08,21:50,Atletico-MG,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo,Arena do Jacaré,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3497,4,2011-06-11,18:30,Cruzeiro,Santos,ausente,ausente,ausente,ausente,ausente,Arena do Jacaré,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3498,4,2011-06-11,18:30,Avai,America-MG,ausente,ausente,ausente,ausente,ausente,  Ressacada,2,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3499,4,2011-06-11,18:30,Sao Paulo,Gremio,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3500,4,2011-06-11,21:00,Vasco,Figueirense,ausente,ausente,ausente,ausente,ausente, São Januário,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3501,4,2011-06-12,16:00,Internacional,Palmeiras,ausente,ausente,ausente,ausente,ausente, Beira Rio,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3502,4,2011-06-12,16:00,Corinthians,Fluminense,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3503,4,2011-06-12,16:00,Bahia,Atletico-MG,ausente,ausente,ausente,ausente,ausente,Pituaçu,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3504,4,2011-06-12,16:00,Atletico-GO,Ceara,ausente,ausente,ausente,ausente,Atletico-GO, Serra Dourada,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3505,4,2011-06-12,18:30,Botafogo,Coritiba,ausente,ausente,ausente,ausente,Botafogo-RJ,Engenhão,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3506,4,2011-06-12,18:30,Athletico-PR,Flamengo,ausente,ausente,ausente,ausente,ausente, Arena da Baixada,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3507,5,2011-06-18,18:30,Fluminense,Bahia,ausente,ausente,ausente,ausente,Bahia,Engenhão,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3508,5,2011-06-18,21:00,America-MG,Cruzeiro,ausente,ausente,ausente,ausente,ausente,Arena do Jacaré,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3509,5,2011-06-19,16:00,Palmeiras,Avai,ausente,ausente,ausente,ausente,Palmeiras,Canindé,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3510,5,2011-06-19,16:00,Gremio,Vasco,ausente,ausente,ausente,ausente,ausente, Olímpico,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3511,5,2011-06-19,16:00,Figueirense,Athletico-PR,ausente,ausente,ausente,ausente,Figueirense, Orlando Scarpelli,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3512,5,2011-06-19,16:00,Ceara,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, Presidente Vargas,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3513,5,2011-06-19,16:00,Flamengo,Botafogo,ausente,ausente,ausente,ausente,ausente,Engenhão,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3515,5,2011-06-19,16:00,Coritiba,Internacional,ausente,ausente,ausente,ausente,ausente, Couto Pereira,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3514,5,2011-06-19,18:30,Atletico-MG,Atletico-GO,ausente,ausente,ausente,ausente,ausente,Arena do Jacaré,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3517,6,2011-06-25,18:30,Flamengo,Atletico-MG,ausente,ausente,ausente,ausente,Flamengo,Engenhão,4,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3518,6,2011-06-25,18:30,Athletico-PR,Bahia,ausente,ausente,ausente,ausente,Bahia, Arena da Baixada,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3519,6,2011-06-25,21:00,Cruzeiro,Coritiba,ausente,ausente,ausente,ausente,Cruzeiro,Arena do Jacaré,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3520,6,2011-06-26,16:00,Avai,Fluminense,ausente,ausente,ausente,ausente,Fluminense,  Ressacada,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3521,6,2011-06-26,16:00,Corinthians,Sao Paulo,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3522,6,2011-06-26,16:00,Botafogo,Gremio,ausente,ausente,ausente,ausente,Botafogo-RJ,Engenhão,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3523,6,2011-06-26,16:00,Ceara,Palmeiras,ausente,ausente,ausente,ausente,Ceara, Presidente Vargas,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3524,6,2011-06-26,18:30,Internacional,Figueirense,ausente,ausente,ausente,ausente,Internacional, Beira Rio,4,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3525,6,2011-06-26,18:30,Atletico-GO,Vasco,ausente,ausente,ausente,ausente,Vasco, Serra Dourada,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3527,7,2011-06-29,19:30,Vasco,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, São Januário,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3528,7,2011-06-29,19:30,Gremio,Avai,ausente,ausente,ausente,ausente,ausente, Olímpico,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3529,7,2011-06-29,19:30,America-MG,Flamengo,ausente,ausente,ausente,ausente,Flamengo,Arena do Jacaré,2,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3530,7,2011-06-29,21:50,Figueirense,Santos,ausente,ausente,ausente,ausente,Figueirense, Orlando Scarpelli,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3531,7,2011-06-29,21:50,Bahia,Corinthians,ausente,ausente,ausente,ausente,Corinthians,Pituaçu,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3532,7,2011-06-29,21:50,Sao Paulo,Botafogo,ausente,ausente,ausente,ausente,Botafogo-RJ, Morumbi,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3533,7,2011-06-30,19:30,Palmeiras,Atletico-GO,ausente,ausente,ausente,ausente,Palmeiras,Canindé,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3534,7,2011-06-30,19:30,Coritiba,Ceara,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3535,7,2011-06-30,21:00,Fluminense,Athletico-PR,ausente,ausente,ausente,ausente,Fluminense,Engenhão,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3536,7,2011-06-30,21:00,Atletico-MG,Internacional,ausente,ausente,ausente,ausente,Internacional,Arena do Jacaré,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3526,6,2011-07-02,18:30,Santos,America-MG,ausente,ausente,ausente,ausente,Santos, Pacaembu,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3537,8,2011-07-06,19:30,Internacional,Athletico-PR,ausente,ausente,ausente,ausente,Internacional, Beira Rio,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3538,8,2011-07-06,19:30,Cruzeiro,Gremio,ausente,ausente,ausente,ausente,Cruzeiro,Arena do Jacaré,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3539,8,2011-07-06,19:30,Avai,Bahia,ausente,ausente,ausente,ausente,ausente,  Ressacada,2,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3540,8,2011-07-06,21:50,Corinthians,Vasco,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3541,8,2011-07-06,21:50,Ceara,Atletico-MG,ausente,ausente,ausente,ausente,Ceara, Presidente Vargas,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3542,8,2011-07-06,21:50,Flamengo,Sao Paulo,ausente,ausente,ausente,ausente,Flamengo,Engenhão,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3543,8,2011-07-07,19:30,Botafogo,Atletico-GO,ausente,ausente,ausente,ausente,ausente,Engenhão,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3544,8,2011-07-07,19:30,Coritiba,Figueirense,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3545,8,2011-07-07,21:00,America-MG,Palmeiras,ausente,ausente,ausente,ausente,ausente,Arena do Jacaré,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3547,9,2011-07-09,18:30,Vasco,Internacional,ausente,ausente,ausente,ausente,Vasco, São Januário,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3548,9,2011-07-09,18:30,Sao Paulo,Cruzeiro,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3549,9,2011-07-09,21:00,Athletico-PR,Avai,ausente,ausente,ausente,ausente,ausente, Arena da Baixada,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
